model,precision,batch_size,power_mode,schedule,mode,seq_len,gen_tokens,p_peak_w,p_avg_w,p_idle_w,p_p95_w,peak_to_avg,dpdt_max_w_per_s,dpdt_p95_w_per_s,transient_count,temp_max_c,thermal_ramp_c_per_s,energy_total_j,energy_per_inf_j,duration_s,n_inferences,throughput_infps
yolov8n,FP16,2,25W,default,train,128,64,20.467089547426326,17.716142014933514,12.693226399393623,19.655659931678386,1.1552791533378965,1381.0342476792366,487.9683280718037,12.926391382405745,50.23602829678916,5.6127069017842794,49.330043157761835,0.9866008631552368,2.785,50.0,17.905223175104137
yolov8n,FP16,2,MAXN,default,inference,128,64,34.795606760295364,15.602149833968717,2.1572339494671926,33.27434329079274,2.2301802719865567,6209.210620608628,487.67592819062946,4.308797127468582,50.3556185860402,5.718822888815392,43.51909776945719,0.8703819553891438,2.785,50.0,17.905223175104137
yolov8n,FP16,2,MAXN,default,inference,128,64,34.71224737053099,15.564771963304423,2.1520658917050337,33.194628372451504,2.2301802719865567,6194.335294196931,486.5076092112597,4.308797127468582,50.3556185860402,5.718822888815392,43.4148396239347,0.868296792478694,2.785,50.0,17.905223175104137
yolov8n,FP16,2,MAXN,default,inference,128,64,35.21262946505375,15.789140414952973,2.1830882345383174,33.67313376838889,2.230180271986556,6283.627538389621,493.52068715749044,4.308797127468582,50.3556185860402,5.718822888815392,44.04067085152721,0.8808134170305442,2.785,50.0,17.905223175104137
yolov8n,FP16,2,MAXN,default,train,128,64,33.35772571324303,28.340215383980716,19.715602868417083,31.70752810989968,1.1770455962059645,2818.6301713518465,725.6417697964695,11.131059245960502,57.28627639063118,8.972589414485622,78.91424794895802,1.5782849589791603,2.785,50.0,17.905223175104137
yolov8n,FP16,2,MAXN,default,train,128,64,33.269504695800464,28.26526415207693,19.663461107929653,31.62367136215582,1.1770455962059645,2811.1757536361856,723.7226684830113,11.131059245960502,57.28627639063118,8.972589414485622,78.70554381533036,1.5741108763066072,2.785,50.0,17.905223175104137
yolov8n,FP16,2,MAXN,default,train,128,64,31.67431128950864,26.910012145329116,18.720645042855974,30.107391739092545,1.177045596205964,2676.3865805742284,689.0218925230449,11.131059245960502,57.28627639063118,8.972589414485622,74.93180069288843,1.4986360138577686,2.785,50.0,17.905223175104137
yolov8n,FP16,4,7W,default,inference,128,64,6.762283894341438,4.30718470080263,2.6378136909896024,6.387897681839636,1.570000908733101,707.9651503507137,107.21700782333622,3.803486529318542,40.66671952715542,0.8903101980960821,13.596203405805115,0.2719240681161023,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,7W,default,inference,128,64,6.920755573791615,4.408122017824983,2.6996299016396144,6.537595755687748,1.5700009087331013,724.5560578194395,109.72959965782067,3.803486529318542,40.66671952715542,0.8903101980960821,13.91482551950654,0.2782965103901308,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,7W,default,inference,128,64,6.894787582123529,4.391581905316998,2.6895003766122936,6.513065452557854,1.5700009087331008,721.8373856351815,109.3178733225563,3.803486529318542,40.66671952715542,0.8903101980960821,13.862614446697988,0.27725228893395976,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,7W,default,train,128,64,6.600041637017996,5.841137949281745,4.869830820052905,6.330507262150754,1.1299239453554712,354.924195731323,127.25343388407535,28.843106180665607,41.745868589863335,1.391277377494478,18.427602055607878,0.36855204111215756,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,7W,default,train,128,64,6.552447827891807,5.799016699155289,4.83471379939254,6.2848571025189,1.1299239453554712,352.3647884798356,126.33579184846141,28.843106180665607,41.745868589863335,1.391277377494478,18.29471807954796,0.36589436159095917,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,7W,default,train,128,64,6.400353505041835,5.664410893627269,4.722491231459694,6.138974050822173,1.1299239453554712,344.1857559552445,123.40330658225074,28.843106180665607,41.745868589863335,1.391277377494478,17.87006414393086,0.3574012828786172,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,15W,default,inference,128,64,14.950270973304564,7.646149669311774,2.4135188138475114,14.156604072224873,1.9552678955930285,2300.1045279688574,235.04848799521545,3.803486529318542,43.053076546854456,1.8884216866775854,24.146658907001946,0.48293317814003894,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,15W,default,inference,128,64,14.196620829562711,7.260703692604183,2.291852202972847,13.442963047725735,1.9552678955930283,2184.1551842265044,223.1995839131281,3.803486529318542,43.053076546854456,1.8884216866775854,22.929414551455327,0.45858829102910653,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,15W,default,inference,128,64,14.881154462595111,7.610800799284689,2.4023608890685817,14.091156758345777,1.955267895593028,2289.4709281147752,233.96183669860872,3.803486529318542,43.053076546854456,1.8884216866775854,24.035026628769444,0.48070053257538886,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,15W,default,train,128,64,13.729914955134852,11.827625761381087,8.769935184409361,13.053836657680792,1.1608344085391182,879.2056135055109,279.0951552658983,12.99524564183835,45.40956942234897,3.0002022343932624,37.312168003914365,0.7462433600782873,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,15W,default,train,128,64,13.329892184658268,11.483026421859439,8.514422038054768,12.67351151202493,1.1608344085391182,853.5898492067304,270.96368339583415,12.99524564183835,45.40956942234897,3.0002022343932624,36.225073373963184,0.7245014674792637,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,15W,default,train,128,64,13.625592839747899,11.737757547086643,8.703299797865915,12.954651494590198,1.1608344085391187,872.5252669949392,276.9745451174209,12.99524564183835,45.40956942234897,3.0002022343932624,37.028664114155305,0.7405732822831061,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,25W,default,inference,128,64,24.708824117761466,11.647284505596083,2.375854081038392,23.56247592402635,2.121423590699601,4169.562369425329,384.527182920579,3.803486529318542,45.88420969159273,3.1727996558664953,36.78946059680156,0.7357892119360312,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,25W,default,inference,128,64,23.844004606570284,11.239624519640149,2.292698162519865,22.737779094506948,2.1214235906996013,4023.6258864497786,371.0685655137697,3.803486529318542,45.88420969159273,3.1727996558664953,35.50181359350112,0.7100362718700224,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,25W,default,inference,128,64,23.543756132491772,11.098092920107266,2.2638280487878153,22.451460433287654,2.1214235906996004,3972.9595846853326,366.39599593444194,3.803486529318542,45.88420969159273,3.1727996558664953,35.05476765745348,0.7010953531490697,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,25W,default,train,128,64,22.647597037729142,19.309707208924166,13.860840520105368,21.49429744716661,1.1728607167726675,1662.1687885770511,488.47293538246964,13.946117274167987,50.320350876552524,4.934054075250554,60.91579268885984,1.2183158537771968,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,25W,default,train,128,64,22.406463778225923,19.104113095271234,13.713261523159279,21.26544358706249,1.1728607167726675,1644.4713623482814,483.2720714280441,13.946117274167987,50.320350876552524,4.934054075250554,60.26721069484888,1.2053442138969777,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,25W,default,train,128,64,22.209412601375256,18.93610407763367,13.592661755683903,21.07842698656017,1.1728607167726675,1630.0092401475072,479.0219884450035,13.946117274167987,50.320350876552524,4.934054075250554,59.737197350910705,1.1947439470182142,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,MAXN,default,inference,128,64,38.69079691055968,17.39299874475939,2.3403017517033313,37.33790839909062,2.2245040937645926,7025.7468699953,588.1366708077222,3.803486529318542,50.63907658516435,5.021918734536056,54.94476613875585,1.098895322775117,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,MAXN,default,inference,128,64,38.96744083416531,17.51736081016582,2.357035195072538,37.6048790045974,2.224504093764593,7075.981818240704,592.3419198390291,3.803486529318542,50.63907658516435,5.021918734536056,55.33762792760338,1.1067525585520677,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,MAXN,default,inference,128,64,37.93192535913976,17.05185684551673,2.294399662242332,36.605572062387786,2.2245040937645926,6887.945639396666,576.6011061912955,3.803486529318542,50.63907658516435,5.021918734536056,53.86709332631651,1.0773418665263301,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,MAXN,default,train,128,64,36.47374152864249,31.215720019050607,21.74415433178751,34.80649361402937,1.1684414617501366,2694.9291033478808,782.9697622435365,11.410459587955625,57.2768068910238,7.949618234226451,98.46846555536571,1.9693693111073143,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,MAXN,default,train,128,64,35.816330033578716,30.6530803690684,21.352232461174577,34.17913299661758,1.168441461750137,2646.3550526289123,768.8573268197663,11.410459587955625,57.2768068910238,7.949618234226451,96.69364623482646,1.9338729246965292,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,4,MAXN,default,train,128,64,36.02374540339481,30.830594927226436,21.475885029379693,34.37706722114145,1.1684414617501369,2661.6803165906617,773.3098440550227,11.410459587955625,57.2768068910238,7.949618234226451,97.25360724629417,1.9450721449258834,3.1550000000000002,50.0,15.817959093978228
yolov8n,FP16,8,7W,default,inference,128,64,7.540434784649545,4.776695632634558,2.844870615530002,7.1892195969140555,1.5785880794105909,863.7974626633631,117.83708436411797,3.3566433566433567,40.601344676199346,0.7898056383288121,17.08574696210961,0.3417149392421922,3.575,50.0,13.947147282556493
yolov8n,FP16,8,7W,default,inference,128,64,7.74651615242664,4.9072435383643676,2.9226214143023483,7.385702193752905,1.578588079410591,887.405194534533,121.0575919627062,3.3566433566433567,40.601344676199346,0.7898056383288121,17.552703338499587,0.35105406676999173,3.575,50.0,13.947147282556493
yolov8n,FP16,8,7W,default,inference,128,64,7.598226286233786,4.813305247478362,2.866674311123134,7.244319310337785,1.5785880794105909,870.4177907820545,118.74021292927364,3.3566433566433567,40.601344676199346,0.7898056383288121,17.216695773528127,0.3443339154705625,3.575,50.0,13.947147282556493
yolov8n,FP16,8,7W,default,train,128,64,7.153392592787546,6.22860660184065,5.113973995678976,6.777635784254505,1.1484739766151884,413.30014078598975,144.16175546906229,23.776223776223777,41.777238135674644,1.2364439724796106,22.266246331960787,0.44532492663921575,3.575,50.0,13.947147282556493
yolov8n,FP16,8,7W,default,train,128,64,7.3745513927935145,6.421174134504972,5.272080843230784,6.987177449622423,1.1484739766151881,426.0779887780998,148.61875128366881,23.776223776223777,41.777238135674644,1.2364439724796106,22.95464365610301,0.4590928731220602,3.575,50.0,13.947147282556493
yolov8n,FP16,8,7W,default,train,128,64,7.266957920459872,6.327490277034604,5.195162064835506,6.885235698378972,1.1484739766151886,419.86158213099634,146.45042854065758,23.776223776223777,41.777238135674644,1.2364439724796106,22.619739241502955,0.4523947848300591,3.575,50.0,13.947147282556493
yolov8n,FP16,8,15W,default,inference,128,64,16.390864271481398,8.132488150486973,2.4568685237181827,15.208200542997387,2.0154796377416075,2522.222339419315,246.34538107686203,3.3566433566433567,43.10514849623516,1.619080550047002,29.099942867375432,0.5819988573475087,3.575,50.0,13.947147282556493
yolov8n,FP16,8,15W,default,inference,128,64,16.26730451859281,8.071182766609693,2.4383478366670084,15.093556100224323,2.0154796377416075,2503.208993702643,244.488348164689,3.3566433566433567,43.10514849623516,1.619080550047002,28.880577879037325,0.5776115575807466,3.575,50.0,13.947147282556493
yolov8n,FP16,8,15W,default,inference,128,64,16.536495035226018,8.204744282981471,2.4786974909772015,15.343323488534281,2.015479637741607,2544.6319670960243,248.53412874733147,3.3566433566433567,43.10514849623516,1.619080550047002,29.35849219305523,0.5871698438611046,3.575,50.0,13.947147282556493
yolov8n,FP16,8,15W,default,train,128,64,15.07313734460542,13.124197224866867,9.661216547945573,14.501605374873808,1.1484997586020598,1062.239901859787,293.0450351082595,13.986013986013985,45.48792876910668,2.623972520471474,46.91568628588202,0.9383137257176404,3.575,50.0,13.947147282556493
yolov8n,FP16,8,15W,default,train,128,64,14.969897872539653,13.034306503260249,9.595044597599752,14.402280460041535,1.1484997586020598,1054.9643702854366,291.0379005599303,13.986013986013985,45.48792876910668,2.623972520471474,46.59434968733433,0.9318869937466866,3.575,50.0,13.947147282556493
yolov8n,FP16,8,15W,default,train,128,64,14.671402788496778,12.774406506061991,9.403722407699618,14.115103489768737,1.1484997586020598,1033.9287105199655,285.23469580015336,13.986013986013985,45.48792876910668,2.623972520471474,45.66527291979293,0.9133054583958586,3.575,50.0,13.947147282556493
yolov8n,FP16,8,25W,default,inference,128,64,25.652942574760306,12.1651911116977,2.395324254263752,24.745869538188586,2.108716775529582,4480.287215178411,396.6296395899585,3.3566433566433567,45.82158865050046,2.779094452916451,43.53599795933151,0.8707199591866303,3.575,50.0,13.947147282556493
yolov8n,FP16,8,25W,default,inference,128,64,26.62776997375086,12.627475762867006,2.486348030803927,25.686227610849084,2.1087167755295817,4650.540850603463,411.7018068002984,3.3566433566433567,45.82158865050046,2.779094452916451,45.190392324791546,0.9038078464958309,3.575,50.0,13.947147282556493
yolov8n,FP16,8,25W,default,inference,128,64,26.654446760843733,12.64012648362877,2.48883895577143,25.711961122362407,2.108716775529582,4655.199952295438,412.11426647891903,3.3566433566433567,45.82158865050046,2.779094452916451,45.23566590481271,0.9047133180962542,3.575,50.0,13.947147282556493
yolov8n,FP16,8,25W,default,train,128,64,26.553520438119286,22.567304080629917,16.011393143663433,25.071560900868747,1.176636799116419,2282.739671939063,561.3449210827648,11.188811188811188,50.13403448004953,4.377648919648794,80.67146733375674,1.6134293466751348,3.575,50.0,13.947147282556493
yolov8n,FP16,8,25W,default,train,128,64,25.351716604833484,21.545915123401755,15.286722616410977,23.936830081754177,1.176636799116419,2179.4236052607025,535.9386296825362,11.188811188811188,50.13403448004953,4.377648919648794,77.02030255112703,1.5404060510225406,3.575,50.0,13.947147282556493
yolov8n,FP16,8,25W,default,train,128,64,25.962384033838244,22.064909114974455,15.654946344357384,24.513415987647498,1.1766367991164193,2231.921155248426,548.8482196008049,11.188811188811188,50.13403448004953,4.377648919648794,78.87555325754657,1.5775110651509314,3.575,50.0,13.947147282556493
yolov8n,FP16,8,MAXN,default,inference,128,64,44.22264009336279,19.594056453392636,2.5392821046270337,42.04512148348687,2.25694154748165,7753.566179860125,606.1440307184471,3.3566433566433567,50.484193495459714,4.473252054762912,70.13402569262249,1.4026805138524496,3.575,50.0,13.947147282556493
yolov8n,FP16,8,MAXN,default,inference,128,64,43.1374681796609,19.113241203696536,2.4769710889325944,41.013383332039155,2.25694154748165,7563.302725854451,591.2699644843854,3.3566433566433567,50.484193495459714,4.473252054762912,68.41301865378892,1.3682603730757785,3.575,50.0,13.947147282556493
yolov8n,FP16,8,MAXN,default,inference,128,64,43.25655895059004,19.16600764377649,2.4838093297705037,41.12661008468682,2.25694154748165,7584.182939515604,592.9022994096619,3.3566433566433567,50.484193495459714,4.473252054762912,68.60188831807098,1.3720377663614196,3.575,50.0,13.947147282556493
yolov8n,FP16,8,MAXN,default,train,128,64,40.34624797075019,33.93444397581077,23.33037428243466,37.89658018698195,1.1889467821989332,2943.5602185730754,882.8917596770914,10.909090909090908,57.277472838550025,7.001633497746181,121.30125404366055,2.426025080873211,3.575,50.0,13.947147282556493
yolov8n,FP16,8,MAXN,default,train,128,64,42.14094870252193,35.44393183400783,24.368166937343968,39.582313647068005,1.188946782198933,3074.4970452667794,922.1649651636686,10.909090909090908,57.277472838550025,7.001633497746181,126.69703333780491,2.533940666756098,3.575,50.0,13.947147282556493
yolov8n,FP16,8,MAXN,default,train,128,64,39.468360957745595,33.1960702940376,22.822732714229005,37.07199507047848,1.1889467821989332,2879.511802230726,863.6810709837778,10.909090909090908,57.277472838550025,7.001633497746181,118.66188109222026,2.373237621844405,3.575,50.0,13.947147282556493
yolov8n,FP16,16,7W,default,inference,128,64,8.301294416049387,5.191377889625975,2.9683226781496677,7.9382937760806005,1.5990541610615585,954.2905524284952,141.9894395339831,2.973977695167286,40.68849022547031,0.6845652711292358,20.956864679049573,0.41913729358099144,4.035,50.0,12.364817244036917
yolov8n,FP16,16,7W,default,inference,128,64,8.537864534618715,5.3393216705997695,3.0529138771516267,8.164519109832737,1.5990541610615587,981.4859050835133,146.03585167920275,2.973977695167286,40.68849022547031,0.6845652711292358,21.554092980262325,0.43108185960524653,4.035,50.0,12.364817244036917
yolov8n,FP16,16,7W,default,inference,128,64,8.289990061443591,5.1843084889258195,2.96428054080861,7.9274837405232175,1.5990541610615583,952.9910395741196,141.79608426981292,2.973977695167286,40.68849022547031,0.6845652711292358,20.928326499594135,0.4185665299918827,4.035,50.0,12.364817244036917
yolov8n,FP16,16,7W,default,train,128,64,7.97156188753303,6.964767173517985,5.73719664141823,7.554034213011704,1.1445554013410761,391.350794397928,141.79553447063654,21.31350681536555,41.75601323419255,1.0979424137308882,28.10294266305189,0.5620588532610378,4.035,50.0,12.364817244036917
yolov8n,FP16,16,7W,default,train,128,64,8.101196188533793,7.078028882692457,5.830495481320273,7.676878639079716,1.1445554013410761,397.7149784052313,144.10142699903534,21.31350681536555,41.75601323419255,1.0979424137308882,28.55995540153252,0.5711991080306504,4.035,50.0,12.364817244036917
yolov8n,FP16,16,7W,default,train,128,64,8.148627377505585,7.119469593134447,5.864632086154644,7.7218255176603225,1.1445554013410761,400.0435350601551,144.9451174684465,21.31350681536555,41.75601323419255,1.0979424137308882,28.727169305522814,0.5745433861104563,4.035,50.0,12.364817244036917
yolov8n,FP16,16,15W,default,inference,128,64,18.166939654734318,9.118456733671808,2.6881857268396234,17.20392332658395,1.9923261342732586,2770.7554540195943,284.163632420776,2.973977695167286,42.98267780765204,1.478193606451401,36.82392284891793,0.7364784569783587,4.035,50.0,12.364817244036917
yolov8n,FP16,16,15W,default,inference,128,64,18.06426278094021,9.066920555920689,2.672992496066828,17.106689279587666,1.9923261342732588,2755.095551280139,282.55758132040035,2.973977695167286,42.98267780765204,1.478193606451401,36.61579944724323,0.7323159889448647,4.035,50.0,12.364817244036917
yolov8n,FP16,16,15W,default,inference,128,64,18.232558080904422,9.151392318384218,2.6978953708413407,17.266063367454702,1.9923261342732586,2780.7633373312788,285.1900227038182,2.973977695167286,42.98267780765204,1.478193606451401,36.95692972342063,0.7391385944684126,4.035,50.0,12.364817244036917
yolov8n,FP16,16,15W,default,train,128,64,17.012154180583988,14.806941736486369,11.024568578764844,16.38040432505812,1.148930986785993,1139.0330431880682,323.8547763862129,11.895910780669144,45.50668423512438,2.308240372928715,59.74227184011146,1.1948454368022292,4.035,50.0,12.364817244036917
yolov8n,FP16,16,15W,default,train,128,64,16.32674060858787,14.210375380561471,10.580392676696457,15.720443727475917,1.1489309867859927,1093.141811632915,310.8067839488871,11.895910780669144,45.50668423512438,2.308240372928715,57.33527719931352,1.1467055439862706,4.035,50.0,12.364817244036917
yolov8n,FP16,16,15W,default,train,128,64,16.569836617861725,14.421959898752498,10.737928788644137,15.954512316288644,1.148930986785993,1109.4180800167333,315.4345226166695,11.895910780669144,45.50668423512438,2.308240372928715,58.18896731492863,1.1637793462985726,4.035,50.0,12.364817244036917
yolov8n,FP16,16,25W,default,inference,128,64,30.371278665110346,14.056204785752993,2.6859197020257546,28.779316858141332,2.1607026311891735,5154.258719817369,414.62187729433805,2.973977695167286,45.88862714191021,2.457821636728178,56.770743515342005,1.13541487030684,4.035,50.0,12.364817244036917
yolov8n,FP16,16,25W,default,inference,128,64,30.143763569275592,13.950907975099534,2.6657991372925736,28.563727349868152,2.160702631189174,5115.647514819158,411.5158922883065,2.973977695167286,45.88862714191021,2.457821636728178,56.34546668409877,1.1269093336819753,4.035,50.0,12.364817244036917
yolov8n,FP16,16,25W,default,inference,128,64,29.992103328016,13.88071773278187,2.6523868857207926,28.420016636001964,2.160702631189173,5089.909509857917,409.44546072579897,2.973977695167286,45.88862714191021,2.457821636728178,56.06197961880396,1.1212395923760792,4.035,50.0,12.364817244036917
yolov8n,FP16,16,25W,default,train,128,64,28.399767945580802,24.163478749406703,17.225156342859325,26.77961578076925,1.1753178522061156,2258.3076052923902,583.5701288476685,11.152416356877323,50.163827296776795,3.874071124700925,97.49415423464549,1.9498830846929098,4.035,50.0,12.364817244036917
yolov8n,FP16,16,25W,default,train,128,64,28.55651379269978,24.296843393553612,17.320226546527607,26.927419578642553,1.1753178522061156,2270.77180356771,586.7910070736752,11.152416356877323,50.163827296776795,3.874071124700925,98.03225031430149,1.96064500628603,4.035,50.0,12.364817244036917
yolov8n,FP16,16,25W,default,train,128,64,27.541973284678498,23.433638171139137,16.704882826102953,25.97075665622371,1.1753178522061156,2190.097040677678,565.9438108528594,11.152416356877323,50.163827296776795,3.874071124700925,94.54941309690396,1.8909882619380793,4.035,50.0,12.364817244036917
yolov8n,FP16,16,MAXN,default,inference,128,64,46.209847157031525,20.54836087952063,2.5752173350388086,44.260172866417754,2.2488337355942694,8373.89033308205,658.5598619255397,2.973977695167286,50.541674007533885,3.9589692365204243,82.9990344099774,1.659980688199548,4.035,50.0,12.364817244036917
yolov8n,FP16,16,MAXN,default,inference,128,64,46.27925986346111,20.579226970388493,2.579085618875844,44.326656929333154,2.24883373559427,8386.46891594099,659.5490974494483,2.973977695167286,50.541674007533885,3.9589692365204243,83.12370886713066,1.6624741773426133,4.035,50.0,12.364817244036917
yolov8n,FP16,16,MAXN,default,inference,128,64,49.13330478048524,21.848349214443562,2.738137994018391,47.06028469846954,2.2488337355942694,8903.662990607254,700.2235324913455,2.973977695167286,50.541674007533885,3.9589692365204243,88.24995331175575,1.764999066235115,4.035,50.0,12.364817244036917
yolov8n,FP16,16,MAXN,default,train,128,64,44.68073416922655,37.13962893261454,25.694271651292265,41.331519655279386,1.2030474039009502,3488.503669976841,847.2528215292633,7.68277571251549,57.44933745283234,6.182174490925772,149.84960587214863,2.996992117442973,4.035,50.0,12.364817244036917
yolov8n,FP16,16,MAXN,default,train,128,64,45.42914303582162,37.76172317775261,26.12465447919516,42.02382868634191,1.2030474039009502,3546.9366193521064,861.4444308586587,7.68277571251549,57.44933745283234,6.182174490925772,152.3596088023989,3.047192176047978,4.035,50.0,12.364817244036917
yolov8n,FP16,16,MAXN,default,train,128,64,45.47397280083908,37.79898668447072,26.150434453088604,42.06529806567089,1.20304740390095,3550.4367587901766,862.2945096589674,7.68277571251549,57.44933745283234,6.182174490925772,152.50995822579392,3.0501991645158784,4.035,50.0,12.364817244036917
yolov8n,INT8,1,7W,default,inference,128,64,4.915065375620223,3.398384092979946,2.342081764064636,4.661871450851502,1.4462948392953259,505.31899102130416,89.8362044236181,6.012024048096192,40.67369215173792,1.123744386611709,8.48230508783242,0.1696461017566484,2.495,50.0,20.0
yolov8n,INT8,1,7W,default,inference,128,64,4.6483319407464085,3.2139587409516044,2.214980400004864,4.4088784812780535,1.4462948392953259,477.8960658145211,84.96092453399623,6.012024048096192,40.67369215173792,1.123744386611709,8.02198275255938,0.1604396550511876,2.495,50.0,20.0
yolov8n,INT8,1,7W,default,inference,128,64,4.811976513166873,3.327106190540926,2.2929588071192883,4.564093092265298,1.446294839295326,494.72040158669523,87.95197473115164,6.012024048096192,40.67369215173792,1.123744386611709,8.304396735519497,0.16608793471038993,2.495,50.0,20.0
yolov8n,INT8,1,7W,default,train,128,64,4.696634085847125,4.230184192987628,3.664964477635101,4.557443505499885,1.110267040766861,221.34508473568889,95.86206328548788,47.29458917835671,41.68581605528969,1.7912422365380551,10.553881612392551,0.21107763224785103,2.495,50.0,20.0
yolov8n,INT8,1,7W,default,train,128,64,4.687510449054017,4.221966677328687,3.657844952429944,4.548590259006914,1.110267040766861,220.91510187516465,95.67584255130494,47.29458917835671,41.68581605528969,1.7912422365380551,10.533379742153372,0.21066759484306743,2.495,50.0,20.0
yolov8n,INT8,1,7W,default,train,128,64,4.622804266522899,4.163686839996557,3.607352225910215,4.485801724504989,1.110267040766861,217.86559978633184,94.35513754184895,47.29458917835671,41.68581605528969,1.7912422365380551,10.387977443924278,0.20775954887848555,2.495,50.0,20.0
yolov8n,INT8,1,15W,default,inference,128,64,10.1377368045198,5.512927551048839,2.146361880456558,9.71785201410231,1.8389025995074229,1499.4128043784362,145.2727581428456,4.809619238476953,42.77716098168209,2.4374172158014975,13.769664502274942,0.27539329004549884,2.495,50.0,20.0
yolov8n,INT8,1,15W,default,inference,128,64,10.549169259858418,5.7366655866842375,2.233470369811672,10.112243759703444,1.8389025995074226,1560.26535002714,151.16854422696215,4.809619238476953,42.77716098168209,2.4374172158014975,14.328496023017738,0.2865699204603548,2.495,50.0,20.0
yolov8n,INT8,1,15W,default,inference,128,64,9.850147365268626,5.35653566855968,2.0854734374506805,9.442173954457322,1.8389025995074229,1456.8771481533731,141.15163013781142,4.809619238476953,42.77716098168209,2.4374172158014975,13.379043778020144,0.2675808755604029,2.495,50.0,20.0
yolov8n,INT8,1,15W,default,train,128,64,9.802695591227057,8.595584183667054,6.634716309091856,9.458175145687298,1.1404338997521195,707.2108778933349,236.88486352979643,22.044088176352705,45.50131590422801,3.7749864083191347,21.445080127528463,0.42890160255056925,2.495,50.0,20.0
yolov8n,INT8,1,15W,default,train,128,64,9.711783521584426,8.515867095581202,6.573184683883472,9.370458224404292,1.1404338997521195,700.6520692488425,234.68794809872045,22.044088176352705,45.50131590422801,3.7749864083191347,21.2461943618835,0.42492388723767,2.495,50.0,20.0
yolov8n,INT8,1,15W,default,train,128,64,9.727715727435763,8.52983739745911,6.583968010267317,9.385830485227524,1.1404338997521195,701.8014907709173,235.07295428132628,22.044088176352705,45.50131590422801,3.7749864083191347,21.28104879839135,0.425620975967827,2.495,50.0,20.0
yolov8n,INT8,1,25W,default,inference,128,64,17.191000601139137,8.362213669782964,2.0106323532096457,16.376671485111377,2.0557954245129113,2858.7483094452177,262.77056523771137,4.809619238476953,45.84277611256897,3.9824268531648035,20.89212397889692,0.41784247957793835,2.495,50.0,20.0
yolov8n,INT8,1,25W,default,inference,128,64,17.170265478267044,8.35212748969673,2.00820720589788,16.356918574657914,2.055795424512911,2855.3001973293453,262.4536215016375,4.809619238476953,45.84277611256897,3.9824268531648035,20.866924703542765,0.41733849407085527,2.495,50.0,20.0
yolov8n,INT8,1,25W,default,inference,128,64,17.418424719062173,8.47283952059053,2.0372315198320887,16.59332263610779,2.0557954245129104,2896.5674176940106,266.24682385708246,4.809619238476953,45.84277611256897,3.9824268531648035,21.168511199029087,0.4233702239805817,2.495,50.0,20.0
yolov8n,INT8,1,25W,default,train,128,64,15.95002983691072,13.513339559661217,9.705618354641501,14.963730069658496,1.1803174016675557,1049.9100551417494,348.88435800004737,11.623246492985972,50.21135005206293,6.26601048077425,33.713169051737005,0.67426338103474,2.495,50.0,20.0
yolov8n,INT8,1,25W,default,train,128,64,15.919496880742232,13.4874711312831,9.687039002575053,14.935085175635999,1.1803174016675555,1047.9002245632312,348.21649274088435,11.623246492985972,50.21135005206293,6.26601048077425,33.64863232525545,0.672972646505109,2.495,50.0,20.0
yolov8n,INT8,1,25W,default,train,128,64,16.37958031026823,13.877267493580216,9.967000496310968,15.36671849039118,1.1803174016675555,1078.1851973063922,358.28016745359093,11.623246492985972,50.21135005206293,6.26601048077425,34.62109887209654,0.6924219774419308,2.495,50.0,20.0
yolov8n,INT8,1,MAXN,default,inference,128,64,27.043911206013842,12.447736967991961,2.00208603166729,26.008461994911052,2.1725966153971923,4810.056220245982,397.42395606704173,4.809619238476953,50.35731261530793,6.383432210059439,31.106618447384946,0.622132368947699,2.495,50.0,20.0
yolov8n,INT8,1,MAXN,default,inference,128,64,27.10416135452894,12.475468829529492,2.0065464064935883,26.066405303698954,2.172596615397192,4820.772369971075,398.30936247863985,4.809619238476953,50.35731261530793,6.383432210059439,31.175919753951895,0.623518395079038,2.495,50.0,20.0
